Timestamp,recommended HH charge cell,TPH optimum,soft recommended HH charge cell
2021-09-15 13:11:00,1010,4504.1445,788.6290322580645
2021-09-15 13:12:00,1010,4524.1045,779.758064516129
2021-09-15 13:13:00,1010,4532.156,770.8870967741935
2021-09-15 13:14:00,1010,4522.462,762.016129032258
2021-09-15 13:15:00,1010,4502.4834,753.1451612903226
2021-09-15 13:16:00,1010,4544.8984,744.2741935483871
2021-09-15 13:17:00,1010,4446.843,735.4032258064515
2021-09-15 13:18:00,1010,4471.056,726.5322580645161
2021-09-15 13:19:00,1010,4494.277,717.6612903225807
2021-09-15 13:20:00,1010,4477.7227,708.7903225806451
2021-09-15 13:21:00,660,4467.236,699.9193548387098
2021-09-15 13:22:00,660,4464.543,691.9354838709677
2021-09-15 13:23:00,1010,4480.6475,684.8387096774194
2021-09-15 13:24:00,660,4476.1104,678.6290322580645
2021-09-15 13:25:00,1010,4468.0156,673.3064516129032
2021-09-15 13:26:00,1010,4468.915,668.8709677419354
2021-09-15 13:27:00,1010,4475.1436,665.3225806451613
2021-09-15 13:28:00,1010,4475.1436,662.6612903225807
2021-09-15 13:29:00,660,4471.4453,660.8870967741935
2021-09-15 13:30:00,660,4468.9263,660.0
2021-09-15 13:31:00,660,4468.419,660.0
2021-09-15 13:32:00,660,4468.5503,660.0
2021-09-15 13:33:00,660,4451.1797,660.0
2021-09-15 13:34:00,660,4466.4976,660.0
2021-09-15 13:35:00,660,4466.4976,660.0
2021-09-15 13:36:00,660,4466.4976,660.0
2021-09-15 13:37:00,660,4466.4976,660.0
2021-09-15 13:38:00,660,4454.1226,660.0
2021-09-15 13:39:00,660,4467.7373,660.0
2021-09-15 13:40:00,660,4468.419,660.0
2021-09-15 13:41:00,660,4470.9272,660.0
2021-09-15 13:42:00,660,4459.4478,660.0
2021-09-15 13:43:00,660,4459.4478,660.0
2021-09-15 13:44:00,660,4459.4478,660.0
2021-09-15 13:45:00,660,4472.6685,660.0
2021-09-15 13:46:00,660,4470.6675,660.0
2021-09-15 13:47:00,660,4470.6675,660.0
2021-09-15 13:48:00,660,4471.4453,660.0
2021-09-15 13:49:00,660,4470.6675,660.0
2021-09-15 13:50:00,660,4470.0645,660.0
2021-09-15 13:51:00,660,4470.6675,660.0
2021-09-15 13:52:00,660,4450.4,660.0
2021-09-15 13:53:00,660,4441.259,660.0
2021-09-15 13:54:00,660,4449.045,660.0
2021-09-15 13:55:00,660,4436.4014,660.0
2021-09-15 13:56:00,660,4457.8345,660.0
2021-09-15 13:57:00,660,4450.844,660.0
2021-09-15 13:58:00,660,4447.2017,660.0
2021-09-15 13:59:00,660,4447.2017,660.0
2021-09-15 14:00:00,660,4437.5615,660.0
2021-09-15 14:01:00,660,4431.137,660.0
2021-09-15 14:02:00,660,4436.0864,660.0
2021-09-15 14:03:00,660,4435.4834,660.0
2021-09-15 14:04:00,660,4427.8833,660.0
2021-09-15 14:05:00,735,4418.3345,667.5
2021-09-15 14:06:00,735,4412.534,675.0
2021-09-15 14:07:00,735,4388.855,682.5
2021-09-15 14:08:00,735,4314.6396,690.0
2021-09-15 14:09:00,660,4325.0747,690.0
2021-09-15 14:10:00,660,4236.996,690.0
2021-09-15 14:11:00,660,4231.0645,690.0
2021-09-15 14:12:00,1035,4228.8975,690.0
2021-09-15 14:13:00,660,4095.3303,690.0
2021-09-15 14:14:00,660,4039.5266,690.0
2021-09-15 14:15:00,1035,4253.2573,682.5
2021-09-15 14:16:00,1035,4271.731,675.0
2021-09-15 14:17:00,1035,4271.5977,667.5
2021-09-15 14:18:00,1035,4321.9756,660.0
2021-09-15 14:19:00,1035,4411.739,660.0
2021-09-15 14:20:00,1035,4436.8296,660.0
2021-09-15 14:21:00,1035,4405.513,660.0
2021-09-15 14:22:00,1035,4433.1006,660.0
2021-09-15 14:23:00,1035,4471.9546,660.0
2021-09-15 14:24:00,1035,4480.9946,660.0
2021-09-15 14:25:00,1035,4481.7725,660.0
2021-09-15 14:26:00,1035,4473.1416,660.0
2021-09-15 14:27:00,1035,4476.3184,660.0
2021-09-15 14:28:00,1035,4495.888,660.0
2021-09-15 14:29:00,660,4474.5015,660.0
2021-09-15 14:30:00,660,4474.5015,660.0
2021-09-15 14:31:00,660,4488.496,660.0
2021-09-15 14:32:00,660,4488.496,660.0
2021-09-15 14:33:00,660,4488.496,660.0
2021-09-15 14:34:00,660,4488.0024,660.0
2021-09-15 14:35:00,660,4482.6636,660.0
2021-09-15 14:36:00,660,4482.6636,660.0
2021-09-15 14:37:00,660,4482.6636,660.0
2021-09-15 14:38:00,660,4482.6636,660.0
2021-09-15 14:39:00,660,4482.6636,660.0
2021-09-15 14:40:00,660,4482.6636,660.0
2021-09-15 14:41:00,660,4482.6636,660.0
2021-09-15 14:42:00,660,4482.6636,660.0
2021-09-15 14:43:00,660,4488.0024,660.0
2021-09-15 14:44:00,660,4482.9,660.0
2021-09-15 14:45:00,660,4483.3936,660.0
2021-09-15 14:46:00,660,4482.23,660.0
2021-09-15 14:47:00,660,4482.23,660.0
2021-09-15 14:48:00,660,4482.23,660.0
2021-09-15 14:49:00,660,4482.23,660.0
2021-09-15 14:50:00,660,4482.23,660.0
2021-09-15 14:51:00,660,4482.23,660.0
2021-09-15 14:52:00,660,4483.3936,660.0
2021-09-15 14:53:00,660,4482.23,660.0
2021-09-15 14:54:00,660,4482.23,660.0
2021-09-15 14:55:00,660,4483.3936,660.0
2021-09-15 14:56:00,660,4483.3936,660.0
2021-09-15 14:57:00,660,4482.23,660.0
2021-09-15 14:58:00,660,4482.23,660.0
2021-09-15 14:59:00,660,4483.3936,660.0
2021-09-15 15:00:00,735,4471.48,667.5
2021-09-15 15:01:00,735,4472.6777,675.0
2021-09-15 15:02:00,660,4485.912,675.0
2021-09-15 15:03:00,935,4486.799,702.5
2021-09-15 15:04:00,660,4484.282,702.5
2021-09-15 15:05:00,935,4499.9805,730.0
2021-09-15 15:06:00,935,4500.241,757.5
2021-09-15 15:07:00,935,4500.241,785.0
2021-09-15 15:08:00,935,4500.241,812.5
2021-09-15 15:09:00,935,4500.241,840.0
2021-09-15 15:10:00,935,4500.241,860.0
2021-09-15 15:11:00,935,4499.9805,880.0
2021-09-15 15:12:00,935,4499.9805,907.5
2021-09-15 15:13:00,935,4502.7603,907.5
2021-09-15 15:14:00,935,4503.6597,935.0
2021-09-15 15:15:00,935,4504.222,935.0
2021-09-15 15:16:00,935,4504.193,935.0
2021-09-15 15:17:00,935,4505.95,935.0
2021-09-15 15:18:00,935,4497.1484,935.0
2021-09-15 15:19:00,935,4496.8877,935.0
2021-09-15 15:20:00,935,4496.8877,935.0
2021-09-15 15:21:00,660,4495.848,907.5
2021-09-15 15:22:00,660,4493.329,880.0
2021-09-15 15:23:00,660,4490.24,852.5
2021-09-15 15:24:00,660,4490.24,825.0
2021-09-15 15:25:00,660,4490.24,797.5
2021-09-15 15:26:00,660,4489.9795,770.0
2021-09-15 15:27:00,660,4489.9795,742.5
2021-09-15 15:28:00,660,4489.9795,715.0
2021-09-15 15:29:00,660,4489.9795,687.5
2021-09-15 15:30:00,660,4489.9795,660.0
2021-09-15 15:31:00,660,4489.9795,660.0
2021-09-15 15:32:00,660,4489.9795,660.0
2021-09-15 15:33:00,660,4489.9795,660.0
2021-09-15 15:34:00,660,4490.24,660.0
2021-09-15 15:35:00,660,4489.9795,660.0
2021-09-15 15:36:00,660,4489.9795,660.0
2021-09-15 15:37:00,935,4492.0024,687.5
2021-09-15 15:38:00,935,4494.029,715.0
2021-09-15 15:39:00,935,4494.029,742.5
2021-09-15 15:40:00,935,4491.7417,770.0
2021-09-15 15:41:00,935,4491.7417,797.5
2021-09-15 15:42:00,935,4491.7417,825.0
2021-09-15 15:43:00,660,4489.9795,825.0
2021-09-15 15:44:00,935,4491.7417,852.5
2021-09-15 15:45:00,935,4491.7417,880.0
2021-09-15 15:46:00,935,4492.0024,907.5
2021-09-15 15:47:00,660,4490.24,880.0
2021-09-15 15:48:00,660,4490.24,852.5
2021-09-15 15:49:00,935,4492.0024,852.5
2021-09-15 15:50:00,935,4493.768,852.5
2021-09-15 15:51:00,935,4494.029,852.5
2021-09-15 15:52:00,935,4494.029,852.5
2021-09-15 15:53:00,935,4494.029,880.0
2021-09-15 15:54:00,660,4492.2666,852.5
2021-09-15 15:55:00,660,4492.2666,825.0
2021-09-15 15:56:00,935,4493.768,825.0
2021-09-15 15:57:00,660,4492.2324,825.0
2021-09-15 15:58:00,660,4492.2324,825.0
2021-09-15 15:59:00,935,4493.768,825.0
2021-09-15 16:00:00,660,4503.5947,797.5
2021-09-15 16:01:00,660,4502.9917,770.0
2021-09-15 16:02:00,660,4493.912,742.5
2021-09-15 16:03:00,660,4495.293,715.0
2021-09-15 16:04:00,660,4495.293,715.0
2021-09-15 16:05:00,660,4495.293,715.0
2021-09-15 16:06:00,660,4497.0195,687.5
2021-09-15 16:07:00,660,4497.0195,687.5
2021-09-15 16:08:00,660,4497.0195,687.5
2021-09-15 16:09:00,660,4495.032,660.0
2021-09-15 16:10:00,660,4496.759,660.0
2021-09-15 16:11:00,660,4496.759,660.0
2021-09-15 16:12:00,660,4495.825,660.0
2021-09-15 16:13:00,660,4495.825,660.0
2021-09-15 16:14:00,660,4496.086,660.0
2021-09-15 16:15:00,660,4495.825,660.0
2021-09-15 16:16:00,660,4496.086,660.0
2021-09-15 16:17:00,935,4492.733,687.5
2021-09-15 16:18:00,935,4492.733,715.0
2021-09-15 16:19:00,935,4492.472,742.5
2021-09-15 16:20:00,660,4490.9365,742.5
2021-09-15 16:21:00,935,4492.472,770.0
2021-09-15 16:22:00,935,4492.733,797.5
2021-09-15 16:23:00,660,4493.799,797.5
2021-09-15 16:24:00,660,4482.9175,797.5
2021-09-15 16:25:00,660,4492.228,797.5
2021-09-15 16:26:00,660,4493.2666,797.5
2021-09-15 16:27:00,660,4493.2666,770.0
2021-09-15 16:28:00,660,4493.2666,742.5
2021-09-15 16:29:00,660,4493.2666,715.0
2021-09-15 16:30:00,660,4493.006,715.0
2021-09-15 16:31:00,660,4493.006,687.5
2021-09-15 16:32:00,660,4495.032,660.0
2021-09-15 16:33:00,660,4495.032,660.0
2021-09-15 16:34:00,660,4495.293,660.0
2021-09-15 16:35:00,660,4495.032,660.0
2021-09-15 16:36:00,660,4495.293,660.0
2021-09-15 16:37:00,660,4495.293,660.0
2021-09-15 16:38:00,660,4495.032,660.0
2021-09-15 16:39:00,660,4495.032,660.0
2021-09-15 16:40:00,660,4494.0986,660.0
2021-09-15 16:41:00,935,4492.772,687.5
2021-09-15 16:42:00,935,4492.772,715.0
2021-09-15 16:43:00,935,4491.0063,742.5
2021-09-15 16:44:00,935,4491.0063,770.0
2021-09-15 16:45:00,935,4491.0063,797.5
2021-09-15 16:46:00,935,4491.0063,825.0
2021-09-15 16:47:00,935,4490.7456,852.5
2021-09-15 16:48:00,935,4490.7456,880.0
2021-09-15 16:49:00,935,4491.0063,907.5
2021-09-15 16:50:00,660,4492.333,907.5
2021-09-15 16:51:00,660,4492.333,880.0
2021-09-15 16:52:00,660,4493.2666,852.5
2021-09-15 16:53:00,660,4493.2666,825.0
2021-09-15 16:54:00,660,4493.006,797.5
2021-09-15 16:55:00,660,4493.006,770.0
2021-09-15 16:56:00,660,4493.006,742.5
2021-09-15 16:57:00,660,4493.006,715.0
2021-09-15 16:58:00,660,4493.006,687.5
2021-09-15 16:59:00,660,4492.0723,660.0
2021-09-15 17:00:00,660,4492.0723,660.0
2021-09-15 17:01:00,660,4593.2266,660.0
2021-09-15 17:02:00,660,4593.2266,660.0
2021-09-15 17:03:00,660,4593.2266,660.0
2021-09-15 17:04:00,660,4593.2266,660.0
2021-09-15 17:05:00,660,4593.2266,660.0
2021-09-15 17:06:00,660,4616.1533,660.0
2021-09-15 17:07:00,660,4616.1533,660.0
2021-09-15 17:08:00,660,4617.9287,660.0
2021-09-15 17:09:00,660,4617.9287,660.0
2021-09-16 05:10:00,935,4540.323,687.5
2021-09-16 05:11:00,935,4540.323,715.0
2021-09-16 05:12:00,935,4540.323,742.5
2021-09-16 05:13:00,660,4528.541,742.5
2021-09-16 05:14:00,660,4535.3096,742.5
2021-09-16 05:15:00,660,4535.3096,742.5
2021-09-16 05:16:00,935,4544.529,770.0
2021-09-16 05:17:00,935,4540.323,797.5
2021-09-16 05:18:00,935,4540.323,825.0
2021-09-16 05:19:00,935,4540.323,852.5
2021-09-16 05:20:00,935,4542.4287,852.5
2021-09-16 05:21:00,935,4542.4287,852.5
2021-09-16 05:22:00,935,4542.4287,852.5
2021-09-16 05:23:00,935,4542.6895,880.0
2021-09-16 05:24:00,935,4542.6895,907.5
2021-09-16 05:25:00,935,4546.6343,935.0
2021-09-16 05:26:00,935,4546.6343,935.0
2021-09-16 05:27:00,935,4546.6343,935.0
2021-09-16 05:28:00,935,4546.895,935.0
2021-09-16 05:29:00,935,4545.2515,935.0
2021-09-16 05:30:00,935,4545.2515,935.0
2021-09-16 05:31:00,935,4544.9907,935.0
2021-09-16 05:32:00,935,4545.2515,935.0
2021-09-16 05:33:00,935,4545.2515,935.0
2021-09-16 05:34:00,935,4545.2515,935.0
2021-09-16 05:35:00,935,4545.2515,935.0
2021-09-16 05:36:00,935,4545.2515,935.0
2021-09-16 05:37:00,660,4539.684,907.5
2021-09-16 05:38:00,935,4546.6343,907.5
2021-09-16 05:39:00,935,4546.6343,907.5
2021-09-16 05:40:00,935,4546.6343,907.5
2021-09-16 05:41:00,935,4544.263,907.5
2021-09-16 05:42:00,935,4543.927,907.5
2021-09-16 05:43:00,935,4544.9907,907.5
2021-09-16 05:44:00,935,4544.9907,907.5
2021-09-16 05:45:00,935,4542.8853,907.5
2021-09-16 05:46:00,935,4543.146,907.5
2021-09-16 05:47:00,935,4543.124,935.0
2021-09-16 05:48:00,935,4544.529,935.0
2021-09-16 05:49:00,935,4544.7896,935.0
2021-09-16 05:50:00,935,4544.529,935.0
2021-09-16 05:51:00,935,4544.7896,935.0
2021-09-16 05:52:00,935,4544.529,935.0
2021-09-16 05:53:00,935,4545.827,935.0
2021-09-16 05:54:00,935,4545.827,935.0
2021-09-16 05:55:00,935,4546.088,935.0
2021-09-16 05:56:00,935,4545.827,935.0
2021-09-16 05:57:00,935,4541.6216,935.0
2021-09-16 05:58:00,660,4536.608,907.5
2021-09-16 05:59:00,935,4540.323,907.5
2021-09-16 06:00:00,935,4528.0767,907.5
2021-09-16 06:01:00,660,4523.495,880.0
2021-09-16 06:02:00,935,4532.556,880.0
2021-09-16 06:03:00,935,4532.817,880.0
2021-09-16 06:04:00,935,4532.556,880.0
2021-09-16 06:05:00,935,4532.556,880.0
2021-09-16 06:06:00,935,4532.817,880.0
2021-09-16 06:07:00,935,4532.817,880.0
2021-09-16 06:08:00,935,4532.817,907.5
2021-09-16 06:09:00,935,4532.817,907.5
2021-09-16 06:10:00,935,4532.556,907.5
2021-09-16 06:11:00,935,4532.556,935.0
2021-09-16 06:12:00,935,4532.556,935.0
2021-09-16 06:13:00,935,4532.556,935.0
2021-09-16 06:14:00,660,4523.337,907.5
2021-09-16 06:15:00,935,4532.556,907.5
2021-09-16 06:16:00,935,4532.817,907.5
2021-09-16 06:17:00,935,4532.556,907.5
2021-09-16 06:18:00,935,4532.556,907.5
2021-09-16 06:19:00,935,4532.556,907.5
2021-09-16 06:20:00,935,4532.556,907.5
2021-09-16 06:21:00,935,4528.6113,907.5
2021-09-16 06:22:00,935,4528.3506,907.5
2021-09-16 06:23:00,660,4523.337,880.0
2021-09-16 06:24:00,935,4532.556,907.5
2021-09-16 06:25:00,935,4531.5186,907.5
2021-09-16 06:26:00,935,4531.258,907.5
2021-09-16 06:27:00,935,4531.258,907.5
2021-09-16 06:28:00,935,4531.5186,907.5
2021-09-16 06:29:00,935,4527.313,907.5
2021-09-16 06:30:00,935,4527.0522,907.5
2021-09-16 06:31:00,935,4531.258,907.5
2021-09-16 06:32:00,935,4531.5186,907.5
2021-09-16 06:33:00,935,4531.5186,935.0
2021-09-16 06:34:00,935,4527.313,935.0
2021-09-16 06:35:00,935,4527.313,935.0
2021-09-16 06:36:00,935,4531.5186,935.0
2021-09-16 06:37:00,935,4531.5186,935.0
2021-09-16 06:38:00,935,4527.313,935.0
2021-09-16 06:39:00,935,4527.313,935.0
2021-09-16 06:40:00,935,4527.0522,935.0
2021-09-16 06:41:00,935,4528.6113,935.0
2021-09-16 06:42:00,935,4527.313,935.0
2021-09-16 06:43:00,935,4528.3506,935.0
2021-09-16 06:44:00,935,4528.3506,935.0
2021-09-16 06:45:00,935,4527.313,935.0
2021-09-16 06:46:00,935,4527.0522,935.0
2021-09-16 06:47:00,935,4527.313,935.0
2021-09-16 06:48:00,935,4527.313,935.0
2021-09-16 06:49:00,935,4527.313,935.0
2021-09-16 06:50:00,935,4527.0522,935.0
2021-09-16 06:51:00,935,4527.0522,935.0
2021-09-16 06:52:00,935,4527.313,935.0
2021-09-16 06:53:00,935,4527.313,935.0
2021-09-16 06:54:00,935,4527.0522,935.0
2021-09-16 06:55:00,660,4515.27,907.5
2021-09-16 06:56:00,660,4495.456,880.0
2021-09-16 06:57:00,660,4478.7705,852.5
2021-09-16 06:58:00,710,4251.958,830.0
2021-09-16 06:59:00,710,3649.756,807.5
2021-09-16 07:00:00,710,3502.1953,785.0
2021-09-16 07:01:00,710,3727.6023,762.5
2021-09-16 07:02:00,710,3396.032,740.0
2021-09-16 07:03:00,710,3328.5332,717.5
2021-09-16 07:04:00,710,3213.034,695.0
2021-09-16 07:05:00,710,3186.6753,700.0
2021-09-16 07:06:00,710,3272.0208,705.0
2021-09-16 07:07:00,710,3352.0686,710.0
2021-09-16 07:08:00,710,3307.9285,710.0
2021-09-16 07:09:00,710,3377.6108,710.0
2021-09-16 07:10:00,710,3354.8386,710.0
2021-09-16 07:11:00,710,3391.0146,710.0
2021-09-16 07:12:00,710,3965.7915,710.0
2021-09-16 07:13:00,710,4062.3381,710.0
2021-09-16 07:14:00,710,3821.3425,710.0
2021-09-16 07:15:00,710,3798.575,710.0
2021-09-16 07:16:00,710,3754.9414,710.0
2021-09-16 07:17:00,710,3563.3813,710.0
2021-09-16 07:18:00,710,3654.2495,710.0
2021-09-16 07:19:00,710,3728.0981,710.0
2021-09-16 07:20:00,710,3762.3342,710.0
2021-09-16 07:21:00,710,3900.597,710.0
2021-09-16 07:22:00,710,3937.8774,710.0
2021-09-16 07:23:00,710,4044.4822,710.0
2021-09-16 07:24:00,710,4255.1265,710.0
2021-09-16 07:25:00,660,4472.0186,705.0
2021-09-16 07:26:00,660,4467.747,700.0
2021-09-16 07:27:00,660,4505.8364,695.0
2021-09-16 07:28:00,660,4508.314,690.0
2021-09-16 07:29:00,660,4508.314,685.0
2021-09-16 07:30:00,660,4523.81,680.0
2021-09-16 07:31:00,910,4520.338,700.0
2021-09-16 07:32:00,910,4525.0903,720.0
2021-09-16 07:33:00,910,4535.6836,740.0
2021-09-16 07:34:00,910,4535.6836,760.0
2021-09-16 07:35:00,660,4536.4473,760.0
2021-09-16 07:36:00,660,4534.066,760.0
2021-09-16 07:37:00,660,4534.066,760.0
2021-09-16 07:38:00,660,4536.4473,760.0
2021-09-16 07:39:00,910,4535.6836,785.0
2021-09-16 07:40:00,910,4535.6836,810.0
2021-09-16 07:41:00,660,4555.4556,785.0
2021-09-16 07:42:00,910,4527.9736,785.0
2021-09-16 07:43:00,910,4527.9736,785.0
2021-09-16 07:44:00,910,4530.355,785.0
2021-09-16 07:45:00,660,4526.336,785.0
2021-09-16 07:46:00,660,4526.336,785.0
2021-09-16 07:47:00,660,4526.336,785.0
2021-09-16 07:48:00,660,4526.198,785.0
2021-09-16 07:49:00,660,4526.198,760.0
2021-09-16 07:50:00,660,4523.817,735.0
2021-09-16 07:51:00,660,4523.817,735.0
2021-09-16 07:52:00,660,4526.198,710.0
2021-09-16 07:53:00,910,4522.2754,710.0
2021-09-16 07:54:00,910,4522.689,710.0
2021-09-16 07:55:00,910,4525.0903,735.0
2021-09-16 07:56:00,910,4525.868,760.0
2021-09-16 07:57:00,910,4525.868,785.0
2021-09-16 07:58:00,910,4525.868,810.0
2021-09-16 07:59:00,910,4528.2495,835.0
2021-09-16 08:00:00,910,4528.907,860.0
2021-09-16 08:01:00,910,4523.588,885.0
2021-09-16 08:02:00,910,4522.93,910.0
2021-09-16 08:03:00,910,4522.7925,910.0
2021-09-16 08:04:00,910,4521.5884,910.0
2021-09-16 08:05:00,935,4527.7534,912.5
2021-09-16 08:06:00,935,4527.7534,915.0
2021-09-16 08:07:00,935,4523.1924,917.5
2021-09-16 08:08:00,935,4519.7627,920.0
2021-09-16 08:09:00,935,4520.0234,922.5
2021-09-16 08:10:00,910,4522.1914,922.5
2021-09-16 08:11:00,910,4522.1914,922.5
2021-09-16 08:12:00,910,4522.969,922.5
2021-09-16 08:13:00,910,4522.969,922.5
2021-09-16 08:14:00,910,4523.23,922.5
2021-09-16 08:15:00,910,4523.23,920.0
2021-09-16 08:16:00,910,4523.23,917.5
2021-09-16 08:17:00,910,4525.6313,915.0
2021-09-16 08:18:00,910,4525.6313,912.5
2021-09-16 08:19:00,910,4525.3706,910.0
2021-09-16 08:20:00,910,4525.3706,910.0
2021-09-16 08:21:00,910,4525.6313,910.0
2021-09-16 08:22:00,910,4522.8516,910.0
2021-09-16 08:23:00,910,4523.1123,910.0
2021-09-16 08:24:00,910,4523.1123,910.0
2021-09-16 08:25:00,910,4523.1123,910.0
2021-09-16 08:26:00,910,4523.1123,910.0
2021-09-16 08:27:00,910,4523.1123,910.0
2021-09-16 08:28:00,910,4523.1123,910.0
2021-09-16 08:29:00,910,4523.1123,910.0
2021-09-16 08:30:00,910,4523.1123,910.0
2021-09-16 08:31:00,910,4523.1123,910.0
2021-09-16 08:32:00,910,4522.8516,910.0
2021-09-16 08:33:00,910,4522.8516,910.0
2021-09-16 08:34:00,910,4522.8516,910.0
2021-09-16 08:35:00,910,4522.8516,910.0
2021-09-16 08:36:00,935,4522.164,912.5
2021-09-16 08:37:00,910,4520.0234,912.5
2021-09-16 08:38:00,910,4519.7627,912.5
2021-09-16 08:39:00,910,4520.0234,912.5
2021-09-16 08:40:00,935,4522.164,915.0
2021-09-16 08:41:00,935,4522.164,917.5
2021-09-16 08:42:00,935,4522.164,920.0
2021-09-16 08:43:00,910,4523.1123,920.0
2021-09-16 08:44:00,910,4523.1123,920.0
2021-09-16 08:45:00,910,4523.1123,920.0
2021-09-16 08:46:00,910,4523.1123,917.5
2021-09-16 08:47:00,910,4523.1123,917.5
2021-09-16 08:48:00,910,4523.1123,917.5
2021-09-16 08:49:00,910,4523.1123,917.5
2021-09-16 08:50:00,935,4522.164,917.5
2021-09-16 08:51:00,935,4522.164,917.5
2021-09-16 08:52:00,935,4519.793,917.5
2021-09-16 08:53:00,910,4521.7876,917.5
2021-09-16 08:54:00,910,4523.1123,917.5
2021-09-16 08:55:00,910,4522.8516,917.5
2021-09-16 08:56:00,910,4522.8516,917.5
2021-09-16 08:57:00,910,4522.8516,917.5
2021-09-16 08:58:00,910,4523.351,917.5
2021-09-16 08:59:00,910,4521.3276,917.5
2021-09-16 09:00:00,910,4522.7886,915.0
2021-09-16 09:01:00,910,4522.7886,912.5
2021-09-16 09:02:00,935,4527.384,912.5
2021-09-16 09:03:00,935,4530.1636,915.0
2021-09-16 09:04:00,935,4530.1636,917.5
2021-09-16 09:05:00,935,4530.1636,920.0
2021-09-16 09:06:00,935,4530.1636,922.5
2021-09-16 09:07:00,935,4530.1636,925.0
2021-09-16 09:08:00,935,4529.903,927.5
2021-09-16 09:09:00,935,4529.903,930.0
2021-09-16 09:10:00,935,4530.1636,932.5
2021-09-16 09:11:00,935,4530.1636,935.0
2021-09-16 09:12:00,935,4527.384,935.0
2021-09-16 09:13:00,935,4527.384,935.0
2021-09-16 09:14:00,935,4529.288,935.0
2021-09-16 09:15:00,935,4524.822,935.0
2021-09-16 09:16:00,935,4529.288,935.0
2021-09-16 09:17:00,935,4529.288,935.0
2021-09-16 09:18:00,935,4529.0273,935.0
2021-09-16 09:19:00,935,4529.288,935.0
2021-09-16 09:20:00,935,4529.288,935.0
2021-09-16 09:21:00,935,4529.288,935.0
2021-09-16 09:22:00,935,4529.288,935.0
2021-09-16 09:23:00,935,4529.288,935.0
2021-09-16 09:24:00,935,4529.288,935.0
2021-09-16 09:25:00,935,4529.288,935.0
2021-09-16 09:26:00,935,4529.288,935.0
2021-09-16 09:27:00,935,4531.5786,935.0
2021-09-16 09:28:00,935,4531.5786,935.0
2021-09-16 09:29:00,935,4531.5786,935.0
2021-09-16 09:30:00,935,4531.8394,935.0
2021-09-16 09:31:00,935,4531.8394,935.0
2021-09-16 09:32:00,935,4529.1772,935.0
2021-09-16 09:33:00,935,4528.3413,935.0
2021-09-16 09:34:00,935,4529.438,935.0
2021-09-16 09:35:00,935,4531.228,935.0
2021-09-16 09:36:00,935,4528.0605,935.0
2021-09-16 09:37:00,935,4529.5845,935.0
2021-09-16 09:38:00,910,4526.3765,932.5
2021-09-16 09:39:00,935,4529.5845,932.5
2021-09-16 09:40:00,935,4529.845,932.5
2021-09-16 09:41:00,935,4527.033,932.5
2021-09-16 09:42:00,910,4526.3765,930.0
2021-09-16 09:43:00,935,4523.6094,930.0
2021-09-16 09:44:00,935,4524.589,930.0
2021-09-16 09:45:00,935,4534.7207,930.0
2021-09-16 09:46:00,910,4524.409,927.5
2021-09-16 09:47:00,910,4512.8887,925.0
2021-09-16 09:48:00,660,4499.6484,900.0
2021-09-16 09:49:00,660,4496.8584,872.5
2021-09-16 09:50:00,910,4528.0957,870.0
2021-09-16 09:51:00,935,4533.8228,870.0
2021-09-16 09:52:00,935,4533.8228,872.5
2021-09-16 09:53:00,935,4534.0835,872.5
2021-09-16 09:54:00,935,4534.0835,872.5
2021-09-16 09:55:00,935,4533.3057,872.5
2021-09-16 09:56:00,935,4529.035,875.0
2021-09-16 09:57:00,935,4529.5522,877.5
2021-09-16 09:58:00,935,4528.4556,905.0
2021-09-16 09:59:00,935,4533.379,932.5
2021-09-16 10:00:00,935,4531.717,935.0
2021-09-16 10:01:00,935,4534.394,935.0
2021-09-16 10:02:00,910,4527.638,932.5
2021-09-16 10:03:00,910,4527.638,930.0
2021-09-16 10:04:00,935,4520.685,930.0
2021-09-16 10:05:00,660,4516.395,902.5
2021-09-16 10:06:00,660,4516.1685,875.0
2021-09-16 10:07:00,660,4518.55,847.5
2021-09-16 10:08:00,660,4518.55,820.0
2021-09-16 10:09:00,660,4516.1685,792.5
2021-09-16 10:10:00,660,4518.55,765.0
2021-09-16 10:11:00,660,4517.8745,737.5
2021-09-16 10:12:00,660,4515.493,712.5
2021-09-16 10:13:00,660,4517.8745,687.5
2021-09-16 10:14:00,660,4517.8745,660.0
2021-09-16 10:15:00,660,4517.8745,660.0
2021-09-16 10:16:00,660,4515.493,660.0
2021-09-16 10:17:00,660,4517.8745,660.0
2021-09-16 10:18:00,660,4517.8745,660.0
2021-09-16 10:19:00,660,4517.8745,660.0
2021-09-16 10:20:00,660,4517.8745,660.0
2021-09-16 10:21:00,660,4520.276,660.0
2021-09-16 10:22:00,660,4515.7197,660.0
2021-09-16 10:23:00,660,4515.7197,660.0
2021-09-16 10:24:00,660,4515.493,660.0
2021-09-16 10:25:00,660,4515.493,660.0
2021-09-16 10:26:00,660,4515.493,660.0
2021-09-16 10:27:00,660,4515.7197,660.0
2021-09-16 10:28:00,660,4504.1865,660.0
2021-09-16 10:29:00,660,4497.9517,660.0
2021-09-16 10:30:00,660,4515.7197,660.0
2021-09-16 10:31:00,660,4517.0967,660.0
2021-09-16 10:32:00,660,4520.1855,660.0
2021-09-16 10:33:00,660,4518.838,660.0
2021-09-16 10:34:00,660,4521.107,660.0
